"","BillId","BillNumber","Biennium","LegalTitle","IntroducedDate","Sponsor","PrimeSponsorID","LongDescription","billUrl"
"6764","SHB 1694","1694","2017-18","AN ACT Relating to providing state funding assistance for public school construction;","2017-02-10T00:00:00","CB(MacEwen)","17221","Providing state funding assistance for public school construction.","http://app.leg.wa.gov/billsummary?BillNumber=1694&Year=2017&Initiative=false"
"6765","HB 1694","1694","2017-18","AN ACT Relating to providing state funding assistance for public school construction;","2017-01-26T00:00:00","(MacEwen)","17221","Providing state funding assistance for public school construction.","http://app.leg.wa.gov/billsummary?BillNumber=1694&Year=2017&Initiative=false"
"6766","SHB 1694","1694","2017-18","AN ACT Relating to providing state funding assistance for public school construction;","2017-02-10T00:00:00","CB(MacEwen)","17221","Providing state funding assistance for public school construction.","http://app.leg.wa.gov/billsummary?BillNumber=1694&Year=2017&Initiative=false"
"6767","HB 1695","1695","2017-18","AN ACT Relating to the excise taxation of crowdfunding donations;","2017-01-26T00:00:00","(Stokesbary)","20756","Concerning the excise taxation of crowdfunding donations.","http://app.leg.wa.gov/billsummary?BillNumber=1695&Year=2017&Initiative=false"
"6768","HB 1696","1696","2017-18","AN ACT Relating to presidential electors;","2017-01-26T00:00:00","(Stokesbary)","20756","Concerning presidential electors.","http://app.leg.wa.gov/billsummary?BillNumber=1696&Year=2017&Initiative=false"
"6769","HB 1697","1697","2017-18","AN ACT Relating to addressing the cybersecurity and information technology professional shortage by studying different incentive methods for attracting high-demand talent in information technology and cybersecurity to state agencies;","2017-01-26T00:00:00","(Hudgins)","8215","Addressing the cybersecurity and information technology professional shortage by requiring a study of incentive methods for attracting high-demand talent in information technology and cybersecurity to state agencies.","http://app.leg.wa.gov/billsummary?BillNumber=1697&Year=2017&Initiative=false"
"6770","HB 1698","1698","2017-18","AN ACT Relating to enhancing public health and safety by implementing emergency preparedness guidance measures related to oil train accidents;","2017-01-26T00:00:00","(Kilduff)","20753","Concerning enhancing public health and safety by implementing emergency preparedness guidance measures related to oil train accidents.","http://app.leg.wa.gov/billsummary?BillNumber=1698&Year=2017&Initiative=false"
"6771","SHB 1698","1698","2017-18","AN ACT Relating to enhancing public health and safety by implementing emergency preparedness guidance measures related to oil train accidents;","2017-02-16T00:00:00","PS(Kilduff)","20753","Concerning enhancing public health and safety by implementing emergency preparedness guidance measures related to oil train accidents.","http://app.leg.wa.gov/billsummary?BillNumber=1698&Year=2017&Initiative=false"
"6772","HB 1698","1698","2017-18","AN ACT Relating to enhancing public health and safety by implementing emergency preparedness guidance measures related to oil train accidents;","2017-01-26T00:00:00","(Kilduff)","20753","Concerning enhancing public health and safety by implementing emergency preparedness guidance measures related to oil train accidents.","http://app.leg.wa.gov/billsummary?BillNumber=1698&Year=2017&Initiative=false"
"6773","SHB 1698","1698","2017-18","AN ACT Relating to enhancing public health and safety by implementing emergency preparedness guidance measures related to oil train accidents;","2017-02-16T00:00:00","PS(Kilduff)","20753","Concerning enhancing public health and safety by implementing emergency preparedness guidance measures related to oil train accidents.","http://app.leg.wa.gov/billsummary?BillNumber=1698&Year=2017&Initiative=false"
"6774","HB 1699","1699","2017-18","AN ACT Relating to authorizing a person to take a dog to any place of public resort, accommodation, assemblage, or amusement for the purpose of training the dog as a dog guide or service animal;","2017-01-26T00:00:00","(McBride)","20754","Authorizing a person to take a dog to any place of public resort, accommodation, assemblage, or amusement for the purpose of training the dog as a dog guide or service animal.","http://app.leg.wa.gov/billsummary?BillNumber=1699&Year=2017&Initiative=false"
"6775","HB 1700","1700","2017-18","AN ACT Relating to cremation by biochemical hydrolysis;","2017-01-26T00:00:00","(McBride)","20754","Concerning cremation by biochemical hydrolysis.","http://app.leg.wa.gov/billsummary?BillNumber=1700&Year=2017&Initiative=false"
"6776","HB 1701","1701","2017-18","AN ACT Relating to lowering the allowed alcohol concentration;","2017-01-26T00:00:00","(Lovick)","3476","Lowering the allowed alcohol concentration.","http://app.leg.wa.gov/billsummary?BillNumber=1701&Year=2017&Initiative=false"
"6777","HB 1702","1702","2017-18","AN ACT Relating to the authority of port districts to provide telecommunications services;","2017-01-26T00:00:00","(Dye)","21490","Concerning the authority of port districts to provide telecommunications services.","http://app.leg.wa.gov/billsummary?BillNumber=1702&Year=2017&Initiative=false"
"6778","HB 1703","1703","2017-18","AN ACT Relating to comprehensive school safety planning for public and private K-12 schools;","2017-01-26T00:00:00","(Pollet)","16596","Concerning comprehensive school safety planning for public and private K-12 schools.","http://app.leg.wa.gov/billsummary?BillNumber=1703&Year=2017&Initiative=false"
"6779","SHB 1703","1703","2017-18","AN ACT Relating to comprehensive school safety planning for public and private K-12 schools;","2018-01-25T00:00:00","ED(Pollet)","16596","Concerning comprehensive school safety planning for public and private K-12 schools.","http://app.leg.wa.gov/billsummary?BillNumber=1703&Year=2018&Initiative=false"
"6780","HB 1703","1703","2017-18","AN ACT Relating to comprehensive school safety planning for public and private K-12 schools;","2017-01-26T00:00:00","(Pollet)","16596","Concerning comprehensive school safety planning for public and private K-12 schools.","http://app.leg.wa.gov/billsummary?BillNumber=1703&Year=2017&Initiative=false"
"6781","SHB 1703","1703","2017-18","AN ACT Relating to comprehensive school safety planning for public and private K-12 schools;","2018-01-25T00:00:00","ED(Pollet)","16596","Concerning comprehensive school safety planning for public and private K-12 schools.","http://app.leg.wa.gov/billsummary?BillNumber=1703&Year=2018&Initiative=false"
"6782","HB 1704","1704","2017-18","AN ACT Relating to access to doula services for incarcerated women;","2017-01-26T00:00:00","(DeBolt)","2143","Concerning doula services for incarcerated women.","http://app.leg.wa.gov/billsummary?BillNumber=1704&Year=2017&Initiative=false"
"6783","HB 1705","1705","2017-18","AN ACT Relating to flexibility schools and zones;","2017-01-26T00:00:00","(Kirby)","5154","Authorizing flexibility schools and flexibility zones.","http://app.leg.wa.gov/billsummary?BillNumber=1705&Year=2017&Initiative=false"
"6784","HB 1706","1706","2017-18","AN ACT Relating to requiring students to pass a civics test as a prerequisite to graduation from high school;","2017-01-26T00:00:00","(Chandler)","3469","Requiring students to pass a civics test as a prerequisite to graduation from high school.","http://app.leg.wa.gov/billsummary?BillNumber=1706&Year=2017&Initiative=false"
"6785","HB 1707","1707","2017-18","AN ACT Relating to defining salary for purposes of the Washington state patrol retirement system;","2017-01-26T00:00:00","(Stanford)","15809","Defining salary for purposes of the Washington state patrol retirement system.","http://app.leg.wa.gov/billsummary?BillNumber=1707&Year=2017&Initiative=false"
"6786","SHB 1707","1707","2017-18","AN ACT Relating to defining salary for purposes of the Washington state patrol retirement system;","2017-02-22T00:00:00","APP(Stanford)","15809","Defining salary for purposes of the Washington state patrol retirement system.","http://app.leg.wa.gov/billsummary?BillNumber=1707&Year=2017&Initiative=false"
"6787","HB 1707","1707","2017-18","AN ACT Relating to defining salary for purposes of the Washington state patrol retirement system;","2017-01-26T00:00:00","(Stanford)","15809","Defining salary for purposes of the Washington state patrol retirement system.","http://app.leg.wa.gov/billsummary?BillNumber=1707&Year=2017&Initiative=false"
"6788","SHB 1707","1707","2017-18","AN ACT Relating to defining salary for purposes of the Washington state patrol retirement system;","2017-02-22T00:00:00","APP(Stanford)","15809","Defining salary for purposes of the Washington state patrol retirement system.","http://app.leg.wa.gov/billsummary?BillNumber=1707&Year=2017&Initiative=false"
"6789","HB 1708","1708","2017-18","AN ACT Relating to allowing new government employees the option of opting out of retirement system membership if the employee is age sixty or older when first hired, or when the employee's employer opts into retirement plan participation;","2017-01-26T00:00:00","(Chandler)","3469","Allowing new government employees the option of opting out of retirement system membership if the employee is age sixty or older when first hired, or when the employee's employer opts into retirement plan participation.","http://app.leg.wa.gov/billsummary?BillNumber=1708&Year=2017&Initiative=false"
"6790","HB 1710","1710","2017-18","AN ACT Relating to limiting appeals related to the harvest of damaged forest products;","2017-01-26T00:00:00","(Kretz)","10041","Limiting appeals related to the harvest of damaged forest products.","http://app.leg.wa.gov/billsummary?BillNumber=1710&Year=2017&Initiative=false"
"6791","HB 1712","1712","2017-18","AN ACT Relating to establishing an endorsement to the marijuana retailer's license to authorize marijuana delivery services;","2017-01-26T00:00:00","(Sawyer)","17224","Establishing an endorsement to the marijuana retailer's license to authorize marijuana delivery services.","http://app.leg.wa.gov/billsummary?BillNumber=1712&Year=2017&Initiative=false"
"6792","SHB 1712","1712","2017-18","AN ACT Relating to establishing an endorsement to the marijuana retailer's license to authorize marijuana delivery services;","2017-02-16T00:00:00","COG(Sawyer)","17224","Establishing an endorsement to the marijuana retailer's license to authorize marijuana delivery services.","http://app.leg.wa.gov/billsummary?BillNumber=1712&Year=2017&Initiative=false"
"6793","HB 1712","1712","2017-18","AN ACT Relating to establishing an endorsement to the marijuana retailer's license to authorize marijuana delivery services;","2017-01-26T00:00:00","(Sawyer)","17224","Establishing an endorsement to the marijuana retailer's license to authorize marijuana delivery services.","http://app.leg.wa.gov/billsummary?BillNumber=1712&Year=2017&Initiative=false"
"6794","SHB 1712","1712","2017-18","AN ACT Relating to establishing an endorsement to the marijuana retailer's license to authorize marijuana delivery services;","2017-02-16T00:00:00","COG(Sawyer)","17224","Establishing an endorsement to the marijuana retailer's license to authorize marijuana delivery services.","http://app.leg.wa.gov/billsummary?BillNumber=1712&Year=2017&Initiative=false"
"6795","HB 1715","1715","2017-18","AN ACT Relating to meal and rest breaks and mandatory overtime for certain health care employees;","2017-01-26T00:00:00","(Riccelli)","15706","Addressing meal and rest breaks and mandatory overtime for certain health care employees.","http://app.leg.wa.gov/billsummary?BillNumber=1715&Year=2017&Initiative=false"
"6796","HB 1720","1720","2017-18","AN ACT Relating to rental agreement terms and content under the manufactured/mobile home landlord-tenant act;","2017-01-27T00:00:00","(Shea)","14202","Modifying rental agreement terms and content under the manufactured/mobile home landlord-tenant act.","http://app.leg.wa.gov/billsummary?BillNumber=1720&Year=2017&Initiative=false"
"6797","HB 1723","1723","2017-18","AN ACT Relating to the presumption of occupational disease for certain employees at the United States department of energy Hanford site;","2017-01-27T00:00:00","(Haler)","9996","Creating the presumption of occupational disease for certain employees at the United States department of energy Hanford site.","http://app.leg.wa.gov/billsummary?BillNumber=1723&Year=2017&Initiative=false"
"6798","SHB 1723","1723","2017-18","AN ACT Relating to the presumption of occupational disease for certain employees at the United States department of energy Hanford site;","2017-02-16T00:00:00","LAWS(Haler)","9996","Creating the presumption of occupational disease for certain employees at the United States department of energy Hanford site.","http://app.leg.wa.gov/billsummary?BillNumber=1723&Year=2017&Initiative=false"
"6799","HB 1724","1724","2017-18","AN ACT Relating to the minimum wage;","2017-01-27T00:00:00","(Klippert)","14207","Reducing the minimum wage.","http://app.leg.wa.gov/billsummary?BillNumber=1724&Year=2017&Initiative=false"
"6800","HB 1725","1725","2017-18","AN ACT Relating to establishing an exemption from background check requirements for firearms sales or transfers between concealed pistol license holders;","2017-01-27T00:00:00","(Koster)","1649","Establishing an exemption from background check requirements for firearms sales or transfers between concealed pistol license holders.","http://app.leg.wa.gov/billsummary?BillNumber=1725&Year=2017&Initiative=false"
"6801","HB 1726","1726","2017-18","AN ACT Relating to impacts from wildlife damage;","2017-01-27T00:00:00","(Koster)","1649","Concerning impacts from wildlife damage.","http://app.leg.wa.gov/billsummary?BillNumber=1726&Year=2017&Initiative=false"
"6802","HB 1727","1727","2017-18","AN ACT Relating to extending in-person voter registration;","2017-01-27T00:00:00","(Dolan)","26174","Extending in-person voter registration.","http://app.leg.wa.gov/billsummary?BillNumber=1727&Year=2017&Initiative=false"
"6803","HB 1729","1729","2017-18","AN ACT Relating to improving workers' compensation system costs and administration and worker outcomes through modification of procedures for claims to self-insureds, clarification of recovery in third-party legal actions, clarification of occupational disease claims, and lowering age barriers for structured settlements;","2017-01-27T00:00:00","(Manweller)","17213","Improving workers' compensation system costs and administration and worker outcomes through modification of procedures for claims to self-insureds, clarification of recovery in third-party legal actions, clarification of occupational disease claims, and lowering age barriers for structured settlements.","http://app.leg.wa.gov/billsummary?BillNumber=1729&Year=2017&Initiative=false"
"6804","HB 1730","1730","2017-18","AN ACT Relating to enacting an excise tax on capital gains to improve the fairness of Washington's tax system and provide funding for the education legacy trust account;","2017-01-27T00:00:00","(Jinkins)","15817","Enacting an excise tax on capital gains to improve the fairness of Washington's tax system and provide funding for the education legacy trust account.","http://app.leg.wa.gov/billsummary?BillNumber=1730&Year=2017&Initiative=false"
"6805","HB 1731","1731","2017-18","AN ACT Relating to background checks for firearms sales or transfers, but only with respect to clarifying that the term firearm does not include flare guns and construction tools, clarifying that the term transfer does not include transfers between an employer and employee for lawful purposes in the ordinary course of business, expanding the family member exemption to include loans and parents-in-law and siblings-in-law, providing an exemption for temporary transfers for the purpose of preventing suicide or self-inflicted great bodily harm, and providing an exemption for temporary transfers where the transferee and the firearm are in the presence of the transferor;","2017-01-27T00:00:00","(Jinkins)","15817","Concerning firearms sales and transfers.","http://app.leg.wa.gov/billsummary?BillNumber=1731&Year=2017&Initiative=false"
"6806","SHB 1731","1731","2017-18","AN ACT Relating to background checks for firearms sales or transfers, but only with respect to clarifying that the term firearm does not include flare guns and construction tools, clarifying that the term transfer does not include transfers between an employer and employee for lawful purposes in the ordinary course of business, expanding the family member exemption to include loans and parents-in-law and siblings-in-law, providing an exemption for temporary transfers for the purpose of preventing suicide or self-inflicted great bodily harm, and providing an exemption for temporary transfers where the transferee and the firearm are in the presence of the transferor;","2017-02-16T00:00:00","JUDI(Jinkins)","15817","Concerning firearms sales and transfers.","http://app.leg.wa.gov/billsummary?BillNumber=1731&Year=2017&Initiative=false"
"6807","HB 1731","1731","2017-18","AN ACT Relating to background checks for firearms sales or transfers, but only with respect to clarifying that the term firearm does not include flare guns and construction tools, clarifying that the term transfer does not include transfers between an employer and employee for lawful purposes in the ordinary course of business, expanding the family member exemption to include loans and parents-in-law and siblings-in-law, providing an exemption for temporary transfers for the purpose of preventing suicide or self-inflicted great bodily harm, and providing an exemption for temporary transfers where the transferee and the firearm are in the presence of the transferor;","2017-01-27T00:00:00","(Jinkins)","15817","Concerning firearms sales and transfers.","http://app.leg.wa.gov/billsummary?BillNumber=1731&Year=2017&Initiative=false"
"6808","SHB 1731","1731","2017-18","AN ACT Relating to background checks for firearms sales or transfers, but only with respect to clarifying that the term firearm does not include flare guns and construction tools, clarifying that the term transfer does not include transfers between an employer and employee for lawful purposes in the ordinary course of business, expanding the family member exemption to include loans and parents-in-law and siblings-in-law, providing an exemption for temporary transfers for the purpose of preventing suicide or self-inflicted great bodily harm, and providing an exemption for temporary transfers where the transferee and the firearm are in the presence of the transferor;","2017-02-16T00:00:00","JUDI(Jinkins)","15817","Concerning firearms sales and transfers.","http://app.leg.wa.gov/billsummary?BillNumber=1731&Year=2017&Initiative=false"
"6809","HB 1733","1733","2017-18","AN ACT Relating to technical college high school diploma programs;","2017-01-27T00:00:00","(Springer)","10039","Concerning technical college diploma programs.","http://app.leg.wa.gov/billsummary?BillNumber=1733&Year=2017&Initiative=false"
"6810","HB 1735","1735","2017-18","AN ACT Relating to the department of early learning's access to records and personal information for purposes of determining character and suitability of child care workers and individuals who have unsupervised access to children in child care settings;","2017-01-27T00:00:00","(Lovick)","3476","Concerning the department of early learning's access to records and personal information for purposes of determining character and suitability of child care workers and individuals who have unsupervised access to children in child care settings.","http://app.leg.wa.gov/billsummary?BillNumber=1735&Year=2017&Initiative=false"
"6811","HB 1736","1736","2017-18","AN ACT Relating to the establishment of a premobilization assistance program to assist local fire suppression entities on the initial attack of a wildland fire;","2017-01-27T00:00:00","(Dye)","21490","Concerning the establishment of a premobilization assistance program to assist local fire suppression entities on the initial attack of a wildland fire.","http://app.leg.wa.gov/billsummary?BillNumber=1736&Year=2017&Initiative=false"
"6812","SHB 1736","1736","2017-18","AN ACT Relating to the establishment of a premobilization assistance program to assist local fire suppression entities on the initial attack of a wildland fire;","2017-02-16T00:00:00","PS(Dye)","21490","Concerning the establishment of a premobilization assistance program to assist local fire suppression entities on the initial attack of a wildland fire.","http://app.leg.wa.gov/billsummary?BillNumber=1736&Year=2017&Initiative=false"
"6813","HB 1736","1736","2017-18","AN ACT Relating to the establishment of a premobilization assistance program to assist local fire suppression entities on the initial attack of a wildland fire;","2017-01-27T00:00:00","(Dye)","21490","Concerning the establishment of a premobilization assistance program to assist local fire suppression entities on the initial attack of a wildland fire.","http://app.leg.wa.gov/billsummary?BillNumber=1736&Year=2017&Initiative=false"
"6814","SHB 1736","1736","2017-18","AN ACT Relating to the establishment of a premobilization assistance program to assist local fire suppression entities on the initial attack of a wildland fire;","2017-02-16T00:00:00","PS(Dye)","21490","Concerning the establishment of a premobilization assistance program to assist local fire suppression entities on the initial attack of a wildland fire.","http://app.leg.wa.gov/billsummary?BillNumber=1736&Year=2017&Initiative=false"
"6815","HB 1737","1737","2017-18","AN ACT Relating to veterans' mental health services at institutions of higher education;","2017-01-27T00:00:00","(Volz)","26170","Concerning veterans' mental health services at institutions of higher education.","http://app.leg.wa.gov/billsummary?BillNumber=1737&Year=2017&Initiative=false"
"6816","HB 1740","1740","2017-18","AN ACT Relating to using the state environmental policy act to encourage development that is consistent with forward-looking growth plans;","2017-01-27T00:00:00","(McBride)","20754","Using the state environmental policy act to encourage development that is consistent with forward-looking growth plans.","http://app.leg.wa.gov/billsummary?BillNumber=1740&Year=2017&Initiative=false"
"6817","SHB 1740","1740","2017-18","AN ACT Relating to using the state environmental policy act to encourage development that is consistent with forward-looking growth plans;","2017-02-09T00:00:00","ENVI(McBride)","20754","Using the state environmental policy act to encourage development that is consistent with forward-looking growth plans.","http://app.leg.wa.gov/billsummary?BillNumber=1740&Year=2017&Initiative=false"
"6818","2SHB 1740","1740","2017-18","AN ACT Relating to using the state environmental policy act to encourage development that is consistent with forward-looking growth plans;","2018-01-18T00:00:00","APP(McBride)","20754","Using the state environmental policy act to encourage development that is consistent with forward-looking growth plans.","http://app.leg.wa.gov/billsummary?BillNumber=1740&Year=2018&Initiative=false"
"6819","HB 1740","1740","2017-18","AN ACT Relating to using the state environmental policy act to encourage development that is consistent with forward-looking growth plans;","2017-01-27T00:00:00","(McBride)","20754","Using the state environmental policy act to encourage development that is consistent with forward-looking growth plans.","http://app.leg.wa.gov/billsummary?BillNumber=1740&Year=2017&Initiative=false"
"6820","SHB 1740","1740","2017-18","AN ACT Relating to using the state environmental policy act to encourage development that is consistent with forward-looking growth plans;","2017-02-09T00:00:00","ENVI(McBride)","20754","Using the state environmental policy act to encourage development that is consistent with forward-looking growth plans.","http://app.leg.wa.gov/billsummary?BillNumber=1740&Year=2017&Initiative=false"
"6821","2SHB 1740","1740","2017-18","AN ACT Relating to using the state environmental policy act to encourage development that is consistent with forward-looking growth plans;","2018-01-18T00:00:00","APP(McBride)","20754","Using the state environmental policy act to encourage development that is consistent with forward-looking growth plans.","http://app.leg.wa.gov/billsummary?BillNumber=1740&Year=2018&Initiative=false"
"6822","HB 1740","1740","2017-18","AN ACT Relating to using the state environmental policy act to encourage development that is consistent with forward-looking growth plans;","2017-01-27T00:00:00","(McBride)","20754","Using the state environmental policy act to encourage development that is consistent with forward-looking growth plans.","http://app.leg.wa.gov/billsummary?BillNumber=1740&Year=2017&Initiative=false"
"6823","SHB 1740","1740","2017-18","AN ACT Relating to using the state environmental policy act to encourage development that is consistent with forward-looking growth plans;","2017-02-09T00:00:00","ENVI(McBride)","20754","Using the state environmental policy act to encourage development that is consistent with forward-looking growth plans.","http://app.leg.wa.gov/billsummary?BillNumber=1740&Year=2017&Initiative=false"
"6824","2SHB 1740","1740","2017-18","AN ACT Relating to using the state environmental policy act to encourage development that is consistent with forward-looking growth plans;","2018-01-18T00:00:00","APP(McBride)","20754","Using the state environmental policy act to encourage development that is consistent with forward-looking growth plans.","http://app.leg.wa.gov/billsummary?BillNumber=1740&Year=2018&Initiative=false"
"6825","EHB 1742","1742","2017-18","AN ACT Relating to modifying the motor vehicle transporter's license to accommodate automotive repair facilities;","2017-01-27T00:00:00","(Stambaugh)","12017","Modifying the motor vehicle transporter's license to accommodate automotive repair facilities.","http://app.leg.wa.gov/billsummary?BillNumber=1742&Year=2017&Initiative=false"
"6826","HB 1743","1743","2017-18","AN ACT Relating to confinement in juvenile rehabilitation facilities for juveniles convicted in adult court;","2017-01-27T00:00:00","(Goodman)","11999","Addressing confinement in juvenile rehabilitation facilities for juveniles convicted in adult court.","http://app.leg.wa.gov/billsummary?BillNumber=1743&Year=2017&Initiative=false"
"6827","SHB 1743","1743","2017-18","AN ACT Relating to confinement in juvenile rehabilitation facilities for juveniles convicted in adult court;","2017-02-10T00:00:00","ELHS(Goodman)","11999","Addressing confinement in juvenile rehabilitation facilities for juveniles convicted in adult court.","http://app.leg.wa.gov/billsummary?BillNumber=1743&Year=2017&Initiative=false"
"6828","2SHB 1743","1743","2017-18","AN ACT Relating to confinement in juvenile rehabilitation facilities for juveniles convicted in adult court;","2017-02-22T00:00:00","APP(Goodman)","11999","Addressing confinement in juvenile rehabilitation facilities for juveniles convicted in adult court.","http://app.leg.wa.gov/billsummary?BillNumber=1743&Year=2017&Initiative=false"
"6829","HB 1743","1743","2017-18","AN ACT Relating to confinement in juvenile rehabilitation facilities for juveniles convicted in adult court;","2017-01-27T00:00:00","(Goodman)","11999","Addressing confinement in juvenile rehabilitation facilities for juveniles convicted in adult court.","http://app.leg.wa.gov/billsummary?BillNumber=1743&Year=2017&Initiative=false"
"6830","SHB 1743","1743","2017-18","AN ACT Relating to confinement in juvenile rehabilitation facilities for juveniles convicted in adult court;","2017-02-10T00:00:00","ELHS(Goodman)","11999","Addressing confinement in juvenile rehabilitation facilities for juveniles convicted in adult court.","http://app.leg.wa.gov/billsummary?BillNumber=1743&Year=2017&Initiative=false"
"6831","2SHB 1743","1743","2017-18","AN ACT Relating to confinement in juvenile rehabilitation facilities for juveniles convicted in adult court;","2017-02-22T00:00:00","APP(Goodman)","11999","Addressing confinement in juvenile rehabilitation facilities for juveniles convicted in adult court.","http://app.leg.wa.gov/billsummary?BillNumber=1743&Year=2017&Initiative=false"
"6832","HB 1743","1743","2017-18","AN ACT Relating to confinement in juvenile rehabilitation facilities for juveniles convicted in adult court;","2017-01-27T00:00:00","(Goodman)","11999","Addressing confinement in juvenile rehabilitation facilities for juveniles convicted in adult court.","http://app.leg.wa.gov/billsummary?BillNumber=1743&Year=2017&Initiative=false"
"6833","SHB 1743","1743","2017-18","AN ACT Relating to confinement in juvenile rehabilitation facilities for juveniles convicted in adult court;","2017-02-10T00:00:00","ELHS(Goodman)","11999","Addressing confinement in juvenile rehabilitation facilities for juveniles convicted in adult court.","http://app.leg.wa.gov/billsummary?BillNumber=1743&Year=2017&Initiative=false"
"6834","2SHB 1743","1743","2017-18","AN ACT Relating to confinement in juvenile rehabilitation facilities for juveniles convicted in adult court;","2017-02-22T00:00:00","APP(Goodman)","11999","Addressing confinement in juvenile rehabilitation facilities for juveniles convicted in adult court.","http://app.leg.wa.gov/billsummary?BillNumber=1743&Year=2017&Initiative=false"
"6835","HB 1744","1744","2017-18","AN ACT Relating to the use of perfluorinated chemicals in food packaging;","2017-01-27T00:00:00","(McBride)","20754","Concerning the use of perfluorinated chemicals in food packaging.","http://app.leg.wa.gov/billsummary?BillNumber=1744&Year=2017&Initiative=false"
"6836","HB 1745","1745","2017-18","AN ACT Relating to establishing categorical exemptions in the state environmental policy act for development proposals that are consistent with locally adopted land use and shoreline regulations;","2017-01-27T00:00:00","(Taylor)","15006","Establishing categorical exemptions in the state environmental policy act for development proposals that are consistent with locally adopted land use and shoreline regulations.","http://app.leg.wa.gov/billsummary?BillNumber=1745&Year=2017&Initiative=false"
"6837","HB 1746","1746","2017-18","AN ACT Relating to interest rate and penalty provisions in the current use program;","2017-01-27T00:00:00","(Taylor)","15006","Concerning interest rate and penalty provisions in the
current use program.","http://app.leg.wa.gov/billsummary?BillNumber=1746&Year=2017&Initiative=false"
"6838","HB 1748","1748","2017-18","AN ACT Relating to modifying provisions within the growth management act to improve affordable housing opportunities in rural communities;","2017-01-27T00:00:00","(Chandler)","3469","Addressing affordable housing opportunities in rural communities.","http://app.leg.wa.gov/billsummary?BillNumber=1748&Year=2017&Initiative=false"
"6839","HB 1749","1749","2017-18","AN ACT Relating to repealing growth management planning requirements in chapter 36.70A RCW;","2017-01-27T00:00:00","(Taylor)","15006","Repealing growth management planning requirements in chapter 36.70A RCW.","http://app.leg.wa.gov/billsummary?BillNumber=1749&Year=2017&Initiative=false"
"6840","HB 1750","1750","2017-18","AN ACT Relating to tax exemptions for properties owned by nonprofit entities used for low-income housing;","2017-01-27T00:00:00","(Taylor)","15006","Concerning tax exemptions for properties owned by nonprofit entities used for low-income housing.","http://app.leg.wa.gov/billsummary?BillNumber=1750&Year=2017&Initiative=false"
"6841","HB 1751","1751","2017-18","AN ACT Relating to allowing fire protection district annexations and mergers within a reasonable geographic proximity and eliminating cross-county restrictions for annexations to a fire protection district;","2017-01-27T00:00:00","(Farrell)","17307","Allowing fire protection district annexations and mergers within a reasonable geographic proximity and eliminating cross-county restrictions for annexations to a fire protection district.","http://app.leg.wa.gov/billsummary?BillNumber=1751&Year=2017&Initiative=false"
"6842","ESHB 1751","1751","2017-18","AN ACT Relating to allowing fire protection district annexations and mergers within a reasonable geographic proximity and eliminating cross-county restrictions for annexations to a fire protection district;","2017-02-15T00:00:00","LG(Farrell)","17307","Allowing fire protection district annexations and mergers within a reasonable geographic proximity and eliminating cross-county restrictions for annexations to a fire protection district.","http://app.leg.wa.gov/billsummary?BillNumber=1751&Year=2017&Initiative=false"
"6843","HB 1752","1752","2017-18","AN ACT Relating to supporting the development of affordable housing in urban areas;","2017-01-27T00:00:00","(Santos)","3483","Supporting the development of affordable housing in urban areas.","http://app.leg.wa.gov/billsummary?BillNumber=1752&Year=2017&Initiative=false"
"6844","SHB 1752","1752","2017-18","AN ACT Relating to supporting the development of affordable housing in urban areas;","2017-02-15T00:00:00","CDHT(Santos)","3483","Supporting the development of affordable housing in urban areas.","http://app.leg.wa.gov/billsummary?BillNumber=1752&Year=2017&Initiative=false"
"6845","HB 1752","1752","2017-18","AN ACT Relating to supporting the development of affordable housing in urban areas;","2017-01-27T00:00:00","(Santos)","3483","Supporting the development of affordable housing in urban areas.","http://app.leg.wa.gov/billsummary?BillNumber=1752&Year=2017&Initiative=false"
"6846","SHB 1752","1752","2017-18","AN ACT Relating to supporting the development of affordable housing in urban areas;","2017-02-15T00:00:00","CDHT(Santos)","3483","Supporting the development of affordable housing in urban areas.","http://app.leg.wa.gov/billsummary?BillNumber=1752&Year=2017&Initiative=false"
"6847","HB 1753","1753","2017-18","AN ACT Relating to integrating the treatment systems for mental health and substance use disorders;","2017-01-27T00:00:00","(Cody)","1543","Concerning professionals qualified to examine individuals in the mental health and substance use disorder treatment systems.","http://app.leg.wa.gov/billsummary?BillNumber=1753&Year=2017&Initiative=false"
"6848","ESHB 1753","1753","2017-18","AN ACT Relating to integrating the treatment systems for mental health and substance use disorders;","2017-02-16T00:00:00","JUDI(Cody)","1543","Concerning professionals qualified to examine individuals in the mental health and substance use disorder treatment systems.","http://app.leg.wa.gov/billsummary?BillNumber=1753&Year=2017&Initiative=false"
"6849","HB 1756","1756","2017-18","AN ACT Relating to career and technical education;","2017-01-27T00:00:00","(Manweller)","17213","Concerning career and technical education.","http://app.leg.wa.gov/billsummary?BillNumber=1756&Year=2017&Initiative=false"
"6850","HB 1758","1758","2017-18","AN ACT Relating to supporting the business of child care;","2017-01-27T00:00:00","(Senn)","18057","Concerning the business of child care.","http://app.leg.wa.gov/billsummary?BillNumber=1758&Year=2017&Initiative=false"
"6851","SHB 1758","1758","2017-18","AN ACT Relating to supporting the business of child care;","2017-02-14T00:00:00","ELHS(Senn)","18057","Concerning the business of child care.","http://app.leg.wa.gov/billsummary?BillNumber=1758&Year=2017&Initiative=false"
